Enhancer_ID	chr	start	end	center	FANTOM5	associated_gene-FANTOM5	associated_gene-50Kb	associated_gene-4DGenome	Cell/Tissue	Detection_method	PMID	closest_gene	distance
472	chr13	73611777	73612993	73612351	N	NA	NA	NA	NA	NA	NA	DIS3	255433
473	chr13	73736539	73737137	73736760	N	NA	NA	KLF12	IMR90	Hi-C	24141950	DIS3	380195
474	chr13	77166430	77167972	77166898	Y	NA	NA	NA	NA	NA	NA	FBXL3	433359
475	chr13	78050360	78054229	78052539	N	NA	NA	NA	NA	NA	NA	MYCBP2	149183
476	chr13	78426429	78432381	78427991,78427915	Y,Y	NA;NA	NA	EDNRB	IMR90	Hi-C	24141950	MYCBP2	525252
477	chr13	79853831	79857423	79855523	N	NA	NA	NA	NA	NA	NA	RBM26	122500
478	chr13	80355899	80358604	80357149	Y	NA	NA	SPRY2	IMR90	Hi-C	24141950	RBM26-AS1	375455
479	chr13	80869759	80873098	80871382	N	NA	SPRY2	NA	NA	NA	NA	SPRY2	41988
480	chr13	82446548	82451338	82449115	N	NA	NA	NA	NA	NA	NA	SPRY2	1531462
481	chr13	84482313	84488094	84485261	N	NA	NA	NA	NA	NA	NA	SPRY2	3567227
482	chr13	85227974	85230819	85229200	N	NA	NA	NA	NA	NA	NA	SPRY2	4312888
483	chr13	87533600	87536419	87535081	N	NA	NA	NA	NA	NA	NA	MIR17HG	4463655
484	chr13	87584108	87588313	87585591	N	NA	NA	NA	NA	NA	NA	MIR17HG	4411761
485	chr13	87836724	87845687	87841578	N	NA	NA	NA	NA	NA	NA	MIR17HG	4154387
486	chr13	89163527	89171129	89168110	N	NA	NA	NA	NA	NA	NA	MIR17HG	2828945
487	chr13	91495617	91507695	91503752	N	NA	NA	NA	NA	NA	NA	MIR17HG	492379
488	chr13	95200466	95203153	95201599	Y	NA	TGDS	NA	NA	NA	NA	TGDS	45358
489	chr13	95618298	95622409	95620612	N	NA	NA	CLDN10	IMR90	Hi-C	24141950	GPR180	364194
490	chr13	98714016	98715314	98714679	N	NA	NA	NA	NA	NA	NA	STK24	514082
491	chr14	101774402	101777645	101775851	N	NA	NA	MEG8	IMR90	Hi-C	24141950	DYNC1H1	653220
492	chr14	103040033	103043681	103041401	N	NA	RCOR1	TECPR2,RCOR1,TRAF3,AMN	IMR90,K562,MCF7	Hi-C,ChIA-PET	24141950,22265404	RCOR1	15315
493	chr14	21121739	21124938	21122669	N	NA	NA	RNASE4	MCF7	ChIA-PET	22265404	PNP	184201
494	chr14	21130268	21134261	21131275	N	NA	NA	RNASE4,OR6S1	MCF7,IMR90,K562	ChIA-PET,Hi-C	22265404,24141950	PNP	192730
495	chr14	21338477	21344025	21342035	N	NA	NA	NA	NA	NA	NA	METTL17	113940
496	chr14	22010868	22014357	22011842	N	NA	METTL3,SALL2	NA	NA	NA	NA	SALL2	5531
497	chr14	23670499	23679220	23676697	N	NA	SLC7A8	SLC7A8,CEBPE,PPP1R3E,BCL2L2-PABPN1,CMTM5,IL25	IMR90	Hi-C	24141950	SLC7A8	17650
498	chr14	23718381	23721396	23719927	N	NA	NA	SLC7A8	IMR90	Hi-C	24141950	BCL2L2-PABPN1	54575
499	chr14	24162484	24166967	24163956	Y	NA	NA	NA	NA	NA	NA	ZFHX2	141626
500	chr14	26224814	26227789	26226093	N	NA	NA	NA	NA	NA	NA	NOVA1	839171
501	chr14	28139791	28149296	28142307	N	NA	NA	NA	NA	NA	NA	NOVA1	1072831
502	chr14	28648604	28660870	28657841	N	NA	NA	NA	NA	NA	NA	NOVA1	1581644
503	chr14	32671182	32671682	32671250	N	NA	NA	NUBPL,ARHGAP5-AS1,ARHGAP5	IMR90,K562,MCF7	Hi-C,ChIA-PET	24141950,22265404	ARHGAP5-AS1	125277
504	chr14	34527734	34531003	34529332	N	NA	NA	EGLN3	K562,MCF7	ChIA-PET	22265404	EGLN3	107450
505	chr14	38651196	38659294	38656914	N	NA	SSTR1	NA	NA	NA	NA	SSTR1	17910
506	chr14	40791493	40799921	40796107	N	NA	NA	NA	NA	NA	NA	LOC100288846	1055228
507	chr14	40801081	40823487	40817358	N	NA	NA	NA	NA	NA	NA	LOC100288846	1064816
508	chr14	42009227	42011375	42010223	N	NA	NA	NA	NA	NA	NA	LRFN5	65389
509	chr14	42060550	42070901	42069389	N	NA	LRFN5	NA	NA	NA	NA	LRFN5	5863
510	chr14	45964666	45966350	45965220	N	NA	NA	NA	NA	NA	NA	MIS18BP1	242061
511	chr14	46481877	46487844	46486445	N	NA	NA	NA	NA	NA	NA	MIS18BP1	759272
512	chr14	48724361	48757437	48728433,48737103,48747887	N,N,N	NA;NA;NA	NA	NA	NA	NA	NA	RPS29	1295657
513	chr14	50328199	50337063	50329036,50334680	Y,N	NA;NA	NEMF,ARF6	SOS2,C14orf182,METTL21D,NEMF,ARF6,C14orf183,DNAAF2	IMR90,MCF7,K562	Hi-C,ChIA-PET	24141950,22265404	NEMF	8660
514	chr14	52312019	52314996	52313787	N	NA	NA	GNG2,FRMD6,C14orf166	IMR90	Hi-C	24141950	C14orf166	141232
515	chr14	54826457	54835493	54831623	N	NA	NA	NA	NA	NA	NA	CNIH	72655
516	chr14	55567668	55571356	55569973	Y	LGALS3,FBXO34,FBXO34,GCH1,MAPK1IP1L	MAPK1IP1L	LGALS3,DLGAP5,MAPK1IP1L	IMR90,K562	Hi-C,ChIA-PET	24141950,22265404	MAPK1IP1L	49306
517	chr14	55666827	55670099	55668331	N	NA	DLGAP5	FBXO34,ATG14,TBPL2	IMR90	Hi-C	24141950	DLGAP5	8431
518	chr14	57831002	57834221	57832042	N	NA	NA	NA	NA	NA	NA	MUDENG	95396
519	chr14	58635586	58639724	58638098	Y	NA	ACTR10	NA	NA	NA	NA	ACTR10	27109
520	chr14	61600101	61606245	61603230	N	NA	NA	SLC38A6,SIX1	IMR90	Hi-C	24141950	SLC38A6	152269
521	chr14	65110198	65114623	65112400	N	NA	NA	ZBTB25,ZBTB1,SPTB,PLEKHG3,CHURC1-FNTB,MTHFD1,PPP1R36,HSPA2	IMR90	Hi-C	24141950	ZBTB1	138906
522	chr14	65748367	65750131	65749555	Y	NA	NA	LOC645431,FUT8,MIR4708	IMR90	Hi-C	24141950	MAX	179140
523	chr14	66279572	66282341	66280671	N	NA	NA	FUT8,LOC645431	IMR90	Hi-C	24141950	MAX	710345
524	chr14	66393336	66396012	66394290	N	NA	NA	LOC645431,FUT8	IMR90	Hi-C	24141950	MAX	824109
525	chr14	69094319	69097321	69095557	N	NA	NA	RAD51B,ZFP36L1	IMR90,MCF7	Hi-C,ChIA-PET	24141950,22265404	ZFP36L1	165639
526	chr14	69278541	69284838	69282394	N	NA	ZFP36L1	RAD51B,ZFP36L1,ZFYVE26	IMR90,MCF7	Hi-C,ChIA-PET	24141950,22265404	ZFP36L1	15581
527	chr14	71006216	71015934	71014031	N	NA	ADAM20	NA	NA	NA	NA	ADAM20	4484
528	chr14	71787679	71835830	71788559	N	NA	NA	SIPA1L1,PCNX,LOC145474,SNORD56B	IMR90	Hi-C	24141950	LOC145474	118748
529	chr14	74789365	74795718	74793374,74795083,74792506	Y,N,N	NA;NA;NA	ABCD4,VRTN	NA	NA	NA	NA	VRTN	19448
530	chr14	77410668	77416606	77414416	N	NA	NA	IRF2BPL	IMR90,MCF7	Hi-C,ChIA-PET	24141950,22265404	IRF2BPL	78428
531	chr14	77420515	77427642	77422484	Y	VASH1,C14orf166B,IRF2BPL	NA	IRF2BPL,KIAA1737	IMR90,MCF7,K562	Hi-C,ChIA-PET	24141950,22265404	IRF2BPL	67392
532	chr14	77541637	77543859	77542611	N	NA	IRF2BPL	KIAA1737,C14orf166B	IMR90,MCF7	Hi-C,ChIA-PET	24141950,22265404	IRF2BPL	46603
533	chr14	77553574	77556366	77555239	N	NA	NA	KIAA1737,ANGEL1,C14orf166B,IRF2BPL	IMR90,MCF7,K562	Hi-C,ChIA-PET	24141950,22265404	ZDHHC22	51768
534	chr14	82529126	82532211	82531847	N	NA	NA	NA	NA	NA	NA	SEL1L	528921
535	chr14	83108023	83111102	83108915	N	NA	NA	NA	NA	NA	NA	SEL1L	1107818
536	chr14	84964570	84972499	84969594	N	NA	NA	NA	NA	NA	NA	SEL1L	2964365
537	chr14	86198298	86205479	86204725,86199402	N,N	NA;NA	NA	NA	NA	NA	NA	TTC8	3085499
538	chr14	87674753	87709335	87704000	N	NA	NA	NA	NA	NA	NA	TTC8	1581643
539	chr14	87718776	87721268	87720237	N	NA	NA	NA	NA	NA	NA	TTC8	1569710
540	chr14	88237448	88238333	88237714	N	NA	NA	NA	NA	NA	NA	TTC8	1052645
541	chr14	88830413	88832839	88831510	N	NA	NA	NA	NA	NA	NA	TTC8	458139
542	chr14	90166414	90169192	90168105	Y	TDP1,FOXN3,FOXN3	NA	FOXN3,EFCAB11,LOC400236,PRO1768	IMR90	Hi-C	24141950	FOXN3	80920
543	chr14	90832712	90834137	90833215	N	NA	C14orf102,CALM1	TTC7B	IMR90	Hi-C	24141950	CALM1	29190
544	chr14	90846875	90856085	90849639	N	NA	C14orf102,CALM1	C14orf102,CALM1,TTC7B,EFCAB11,TDP1,PSMC1	IMR90,MCF7,K562	Hi-C,ChIA-PET	24141950,22265404	CALM1	7242
545	chr14	96424458	96425742	96425059	N	NA	NA	TCL6,AK7,LOC100507043	IMR90	Hi-C	24141950	GLRX5	423135
546	chr14	96443289	96449392	96446943	N	NA	NA	CLMN,AK7	IMR90	Hi-C	24141950	GLRX5	441966
547	chr14	96458274	96461610	96460114	N	NA	NA	AK7,SERPINA12,LINC00341,C14orf49,LOC100507043,ATG2B	IMR90	Hi-C	24141950	GLRX5	456951
548	chr14	97490969	97493851	97492987,97492052	N,N	NA;NA	NA	NA	NA	NA	NA	PAPOLA	522256
549	chr14	97682542	97688042	97685276	N	NA	NA	NA	NA	NA	NA	PAPOLA	713829
550	chr14	97878726	97881754	97880436	N	NA	NA	NA	NA	NA	NA	PAPOLA	910013
551	chr14	97923571	97932878	97925229	N	NA	NA	VEZT	MCF7	ChIA-PET	19890323	PAPOLA	954858
552	chr14	98168216	98170802	98169772	N	NA	NA	NA	NA	NA	NA	PAPOLA	1199503
553	chr14	98913107	98915071	98913589	N	NA	NA	NA	NA	NA	NA	BCL11B	822751
554	chr14	99439019	99440058	99439637	Y	NA	NA	NA	NA	NA	NA	BCL11B	297764
555	chr15	20477961	20479545	20478846	N	NA	NA	NA	NA	NA	NA	TUBGCP5	2353850
556	chr15	24113894	24116059	24114739	N	NA	NA	NA	NA	NA	NA	NIPA2	1079467
557	chr15	25725929	25746860	25726929	N	NA	UBE3A	LOC100128714	IMR90	Hi-C	24141950	UBE3A	41754
558	chr15	26477923	26482426	26481039	N	NA	NA	NA	NA	NA	NA	GABRB3	536509
559	chr15	26486305	26490511	26487994	Y	NA	NA	NA	NA	NA	NA	GABRB3	528424
560	chr15	29128149	29155737	29131527	N	NA	NA	APBA2	K562	ChIA-PET	22265404	HERC2P9	228561
561	chr15	30336897	30338408	30337529	N	NA	NA	TJP1,FAM189A1,APBA2	IMR90	Hi-C	24141950	ARHGAP11B	580471
562	chr15	30546477	30591656	30546709	N	NA	NA	NA	NA	NA	NA	ARHGAP11B	327223
563	chr15	31109619	31117193	31110965	N	NA	NA	NA	NA	NA	NA	FAN1	78883
564	chr15	35332269	35338832	35336957	N	NA	NA	ATPBD4	IMR90	Hi-C	24141950	ZNF770	51772
565	chr15	35348156	35356694	35353891	N	NA	NA	ATPBD4,ZNF770	IMR90	Hi-C	24141950	ZNF770	67659
566	chr15	36577615	36583430	36580567	N	NA	NA	NA	NA	NA	NA	ATPBD4	739211
567	chr15	37532697	37533640	37533457	N	NA	NA	NA	NA	NA	NA	SPRED1	1011412
568	chr15	38363696	38366455	38365645	N	NA	NA	SPRED1	IMR90,MCF7	Hi-C,ChIA-PET	24141950,22265404	SPRED1	178597
569	chr15	43948121	43950754	43948612	N	NA	NA	NA	NA	NA	NA	CATSPER2P1	87742
570	chr15	46238825	46249601	46241908	N	NA	NA	NA	NA	NA	NA	SPATA5L1	544306
571	chr15	46971092	46973962	46972428	N	NA	NA	NA	NA	NA	NA	SPATA5L1	1276573
572	chr15	48336639	48340656	48339409	N	NA	NA	SEMA6D	IMR90	Hi-C	24141950	MYEF2	129902
573	chr15	53718870	53724777	53721824	N	NA	NA	NA	NA	NA	NA	ARPP19	857657
574	chr15	58520364	58523823	58521590	N	NA	NA	SLTM,ADAM10,LIPC,FAM63B	IMR90	Hi-C	24141950	ADAM10	518354
575	chr15	60404469	60412077	60410728	N	NA	NA	NA	NA	NA	NA	NARG2	359267
576	chr15	60418563	60421133	60419955	N	NA	NA	BNIP2	IMR90	Hi-C	24141950	NARG2	350211
577	chr15	65001547	65005944	65003781	N	NA	OAZ2	KIAA0101,TRIP4,ZNF609,OAZ2,RBPMS2,PIF1,PLEKHO2,ANKDD1A,MTFMT,OSTBETA,RASL12	IMR90	Hi-C	24141950	OAZ2	6085
578	chr15	65587054	65589503	65588227	N	NA	NA	MTFMT,IGDCC4,PDCD7,RASL12,IGDCC3,OSTBETA,CILP,PARP16,CLPX,UBAP1L,DPP8,PTPLAD1,SPG21,KBTBD13	MCF7,K562	ChIA-PET	22265404	IGDCC3	80875
579	chr15	65595313	65598148	65596883	Y	DENND4A	NA	PARP16,CILP,CLPX,IGDCC3,PDCD7,MTFMT,DPP8,RASL12,OSTBETA,IGDCC4,SPG21,PTPLAD1	IMR90,K562,MCF7	Hi-C,ChIA-PET	24141950,22265404	IGDCC3	72230
580	chr15	67320926	67327904	67326045,67322725	Y,N	NA;NA	SMAD3	SMAD3,AAGAB,IQCH,SKOR1,LOC100506686	IMR90,K562,MCF7	Hi-C,ChIA-PET	24141950,22265404	SMAD3	30291
581	chr15	68547312	68550498	68549557	N	NA	CALML4,FEM1B	ITGA11,FEM1B	MCF7,IMR90	ChIA-PET,Hi-C	22265404,24141950	FEM1B	19643
582	chr15	68849476	68860325	68851728	N	NA	NA	NA	NA	NA	NA	ANP32A	252936
583	chr15	70920966	70926719	70925809	N	NA	NA	LARP6,C15orf50,UACA	IMR90	Hi-C	24141950	TLE3	530710
584	chr15	72927452	72939706	72929313	N	NA	BBS4	CELF6	IMR90	Hi-C	24141950	BBS4	38814
585	chr15	74377067	74380758	74378937	N	NA	NA	NA	NA	NA	NA	UBL7	372771
586	chr15	74389295	74394452	74392641	N	NA	NA	NA	NA	NA	NA	UBL7	359077
587	chr15	77802047	77808533	77802771	N	NA	NA	TSPAN3,PSTPIP1,PEAK1	IMR90	Hi-C	24141950	HMG20A	88804
588	chr15	78222179	78224717	78223391	N	NA	NA	NA	NA	NA	NA	IREB2	505801
589	chr15	78232036	78238460	78237004	N	NA	NA	TBC1D2B,DNAJA4,IDH3A,CIB2,IREB2,LOC91450,SH2D7,WDR61,LOC645752,ACSBG1	IMR90	Hi-C	24141950	IREB2	492058
590	chr15	78962636	78963650	78962978	N	NA	NA	CHRNB4,CHRNA5,CHRNA3	IMR90	Hi-C	24141950	PSMA4	129889
591	chr15	79151238	79153820	79152720	Y	IREB2	MORF4L1	MORF4L1,ADAMTS7	K562,IMR90,MCF7	ChIA-PET,Hi-C	22265404,24141950	MORF4L1	11352
592	chr15	80036432	80037748	80037027	N	NA	NA	NA	NA	NA	NA	MTHFS	151879
593	chr15	81711031	81712626	81711840	N	NA	NA	IL16,EFTUD1,MEX3B	IMR90	Hi-C	24141950	MESDC2	428826
594	chr15	81990313	81993935	81992095	N	NA	NA	NA	NA	NA	NA	MESDC2	708108
595	chr15	82006882	82025177	82022480	N	NA	NA	MEX3B	IMR90	Hi-C	24141950	MESDC2	724677
596	chr15	82028523	82094305	82090253	N	NA	NA	EFTUD1,MEX3B	IMR90	Hi-C	24141950	RPS17L	730560
597	chr15	82129344	82167159	82163023	N	NA	NA	EFTUD1	IMR90	Hi-C	24141950	RPS17L	657706
598	chr15	82278191	82291566	82287544	N	NA	NA	MEX3B	IMR90	Hi-C	24141950	RPS17L	533299
599	chr15	89525042	89533101	89529950	N	NA	NA	MFGE8,ABHD2	IMR90	Hi-C	24141950	MFGE8	68379
600	chr15	89536295	89564686	89538999,89538133,89542182,89547472	N,N,N,N	NA;NA;NA;NA	NA	MFGE8,ABHD2,ISG20,HAPLN3,RLBP1,ACAN	IMR90,K562,MCF7	Hi-C,ChIA-PET	24141950,22265404	ABHD2	66695
601	chr15	90694078	90697422	90695623	N	NA	NA	IDH2,SEMA4B,ZNF710,C15orf58,MESP1,WDR93,IQGAP1,CIB1,NGRN,TTLL13	IMR90	Hi-C	24141950	NGRN	111473
602	chr15	91381501	91393531	91383095	N	NA	FES	CRTC3,BLM,FURIN,FES	IMR90,K562	Hi-C,ChIA-PET	24141950,22265404	FES	34134
603	chr15	93360587	93365789	93363712,93362708	Y,N	ST8SIA2,RGMA,RGMA,RGMA,RGMA,CHD2;NA	NA	ASB9P1,CHD2,LOC100507217	IMR90	Hi-C	24141950	CHD2	77762
604	chr15	93372984	93377303	93375192	Y	NA	NA	LOC100507217,CHD2,ASB9P1	IMR90,K562,MCF7	Hi-C,ChIA-PET	24141950,22265404	CHD2	66248
605	chr15	95302017	95304652	95303511	N	NA	NA	NA	NA	NA	NA	CHD2	1858466
606	chr15	95585627	95589224	95587578	N	NA	NA	NA	NA	NA	NA	CHD2	2142076
607	chr15	97410630	97422133	97418092	N	NA	NA	NA	NA	NA	NA	IGF1R	1770628
608	chr16	10376516	10381124	10377363	N	NA	NA	NA	NA	NA	NA	ATF7IP2	98788
609	chr16	11405099	11415965	11407159,11410217	N,N	NA;NA	NA	CLEC16A,PRM2,PRM3,TNP2,RMI2,TXNDC11	IMR90	Hi-C	24141950	RSL1D1	529477
610	chr16	11419222	11429577	11422849,11428917	N,N	NA;NA	NA	CLEC16A,PRM2,PRM3,TNP2,RMI2,TXNDC11	IMR90,MCF7	Hi-C,ChIA-PET	24141950,22265404	RSL1D1	515865
611	chr16	11486707	11514455	11512808	N	NA	NA	BCAR4,LITAF,TXNDC11,SNN,CLEC16A,ZC3H7A,RSL1D1,GSPT1,RMI2	IMR90	Hi-C	24141950	RSL1D1	430987
612	chr16	11593186	11597472	11595634	N	NA	NA	CLEC16A,LITAF	IMR90	Hi-C	24141950	RSL1D1	347970
613	chr16	11728199	11732156	11730355	N	NA	NA	CLEC16A,LITAF,TXNDC11,SNN	IMR90	Hi-C	24141950	RSL1D1	213286
614	chr16	12025461	12027247	12026396	N	NA	NA	NA	NA	NA	NA	RSL1D1	80019
615	chr16	13687248	13692245	13688848	N	NA	NA	NA	NA	NA	NA	ERCC4	321769
616	chr16	17840918	17843377	17842393	N	NA	NA	NA	NA	NA	NA	RPS15A	958279
617	chr16	17850336	17853921	17852209	N	NA	NA	NA	NA	NA	NA	RPS15A	947735
618	chr16	18442917	18448070	18446769	N	NA	NA	NA	NA	NA	NA	RPS15A	353586
619	chr16	21882281	21884400	21883531	N	NA	NA	NA	NA	NA	NA	RRN3P1	51786
620	chr16	21938727	21944922	21943714	N	NA	UQCRC2	NA	NA	NA	NA	UQCRC2	19687
621	chr16	22206473	22208317	22207007	N	NA	NA	POLR3E,EEF2K,UQCRC2,PDZD9,C16orf52	K562,MCF7,IMR90	ChIA-PET,Hi-C	22265404,24141950	POLR3E	100424
622	chr16	22643936	22649799	22645975	N	NA	NA	SLC7A5P2,OTOA,CRYM,CRYM-AS1,ZP2,HS3ST2,METTL9,THUMPD1,ANKS4B,COG7,DNAH3,TMEM159	IMR90	Hi-C	24141950	LOC100132247	119092
623	chr16	25114373	25120893	25115431,25118696	N,N	NA;NA	LCMT1	LCMT1,LOC100506655,ARHGAP17,ZKSCAN2	IMR90,MCF7,K562	Hi-C,ChIA-PET	24141950,22265404	LCMT1	2154
624	chr16	26230097	26233720	26232086	N	NA	NA	NA	NA	NA	NA	ZKSCAN2	961242
625	chr16	2916570	2919486	2918227	Y	NA	NA	PRSS22,LOC100128788,PRSS27,SRRM2,PRSS33,PRSS41,TCEB2,PAQR4,PKMYT1,FLYWCH1,FLYWCH2,KREMEN2,ZG16B,PRSS30P,PRSS21	MCF7,IMR90,K562	ChIA-PET,Hi-C	22265404,24141950	TCEB2	89273
626	chr16	29503676	29510266	29509867	N	NA	SLX1B-SULT1A4	NA	NA	NA	NA	SLX1B-SULT1A4	37264
627	chr16	30644439	30650487	30646139	N	NA	ZNF689	PPP4C,PRR14,ITGAL,ZNF785,TBC1D10B,FBRS,TBX6,GDPD3,YPEL3,MAPK3,ZNF48,SEPT1,MYLPF,DCTPP1,SEPHS2,ZNF771,ZNF764,ZNF688,ZNF689,SRCAP,ZNF768	IMR90,MCF7,K562	Hi-C,ChIA-PET	24141950,22265404	ZNF689	22757
628	chr16	30815849	30822999	30816900	N	NA	RNF40	C16orf93,PHKG2,RNF40,ZNF629,MIR762,BCL7C,CTF1,MIR4519,FBXL19-AS1,FBXL19,SRCAP	IMR90,MCF7,K562	Hi-C,ChIA-PET	24141950,22265404	RNF40	42916
629	chr16	3233343	3235482	3234240	N	NA	NA	ZNF263,ZNF200	MCF7,K562	ChIA-PET	22265404	ZSCAN10	90482
630	chr16	3236685	3238857	3238022	Y	NA	NA	ZNF200	K562	ChIA-PET	22265404	ZSCAN10	93824
631	chr16	34523755	34525223	34524367	N	NA	NA	NA	NA	NA	NA	ZNF267	2638676
632	chr16	4339740	4359353	4357729	Y	CORO7	LOC100507501,TFAP4,GLIS2,PAM16	CREBBP,ADCY9,SRL,VASN,GLIS2,PAM16,CORO7-PAM16,TRAP1,TFAP4,LOC100507501,HMOX2,NMRAL1,DNAJA3	IMR90,MCF7,K562	Hi-C,ChIA-PET	24141950,22265404	TFAP4	16739
633	chr16	49399441	49403409	49402107	N	NA	NA	NA	NA	NA	NA	ZNF423	457509
634	chr16	49888663	49892175	49890326	N	NA	ZNF423	ZNF423	IMR90	Hi-C	24141950	ZNF423	27745
635	chr16	4990995	4997968	4993342	N	NA	NA	UBN1,GLYR1,PPL,ROGDI,NUDT16L1	IMR90,MCF7	Hi-C,ChIA-PET	24141950,22265404	ALG1	123842
636	chr16	50491106	50494794	50493019	N	NA	NA	NKD1	IMR90	Hi-C	24141950	ZNF423	630188
637	chr16	51423666	51428347	51425474	N	NA	NA	SALL1	IMR90	Hi-C	24141950	SALL1	238483
638	chr16	52774717	52776892	52775873	N	NA	NA	NA	NA	NA	NA	FTO	960983
639	chr16	57333270	57335143	57334172	N	NA	NA	NLRC5,CPNE2,PLLP,CIAPIN1,FAM192A,POLR2C,DOK4,CCDC102A,RSPRY1,ARL2BP,CCL17,COQ9,CX3CL1,CCL22,GPR114	IMR90,MCF7,K562	Hi-C,ChIA-PET	24141950,22265404	RSPRY1	113029
640	chr16	57843094	57846740	57844345	N	NA	NA	NA	NA	NA	NA	C16orf80	316556
641	chr16	58886364	58902582	58896848	N	NA	NA	NA	NA	NA	NA	GOT2	118118
642	chr16	59546851	59557027	59556467,59549236	N,N	NA;NA	NA	NA	NA	NA	NA	GOT2	778605
643	chr16	60110706	60118815	60113417	N	NA	NA	NA	NA	NA	NA	GOT2	1342460
644	chr16	63012992	63019223	63013699,63019019	N,N	NA;NA	NA	NA	NA	NA	NA	CKLF-CMTM1	3567243
645	chr16	65263717	65274164	65266937	N	NA	NA	LOC283867	IMR90	Hi-C	24141950	CKLF-CMTM1	1312302
646	chr16	65761067	65764390	65762303	N	NA	NA	NA	NA	NA	NA	CKLF-CMTM1	822076
647	chr16	65804784	65810379	65806916	N	NA	NA	LOC283867	IMR90	Hi-C	24141950	CKLF-CMTM1	776087
648	chr16	66026975	66090101	66088240	N	NA	NA	CDH11,LOC283867	IMR90	Hi-C	24141950	CKLF-CMTM1	496365
649	chr16	66302773	66305974	66304058	N	NA	NA	CDH11,LOC283867	IMR90	Hi-C	24141950	CKLF-CMTM1	280492
650	chr16	69563196	69566072	69564161	N	NA	NFAT5	NFAT5,CYB5B,TERF2,MIR1538	IMR90,K562,MCF7	Hi-C,ChIA-PET	24141950,22265404	NFAT5	33797
651	chr16	72651742	72665609	72661184	N	NA	NA	NA	NA	NA	NA	DHX38	524127
652	chr16	72666918	72716989	72698960	N	NA	NA	ZFHX3	IMR90	Hi-C	24141950	DHX38	539303
653	chr16	79802063	79805955	79804605	N	NA	NA	WWOX	IMR90	Hi-C	24141950	CMC2	1234547
654	chr16	81770598	81772654	81771651	N	NA	NA	CMIP,PKD1L2,GAN,ATMIN,GCSH,MIR4720,BCMO1	IMR90	Hi-C	24141950	CMIP	291823
655	chr16	83871501	83878681	83873920,83877204	N,N	NA;NA	HSBP1	MLYCD	IMR90	Hi-C	24141950	HSBP1	29908
656	chr16	85590400	85622794	85591976	N	NA	NA	LINC00311,LOC400548,KIAA0182,FAM92B,LOC727710,C16orf74,KIAA0513,GINS2,COX4NB	IMR90,MCF7	Hi-C,ChIA-PET	24141950,22265404	GINS2	99794
657	chr16	86773652	86785345	86778070,86781186	N,N	NA;NA	NA	FOXC2,FOXL1,MTHFSD,FLJ30679,C16orf95	IMR90	Hi-C	24141950	ZCCHC14	740115
658	chr16	87809602	87815338	87812716	Y	NA	KLHDC4	ZCCHC14,JPH3,KLHDC4,CA5A,SLC7A5,BANP,ZFPM1	IMR90,K562,MCF7	Hi-C,ChIA-PET	24141950,22265404	KLHDC4	10004
659	chr16	87977962	87981431	87979444	Y	ZCCHC14,BANP,BANP	NA	CA5A,KLHDC4	MCF7,K562	ChIA-PET	22265404	SLC7A5	74862
660	chr16	90167784	90172497	90168991	N	NA	NA	NA	NA	NA	NA	GAS8	78776
661	chr16	90173024	90203839	90173934	N	NA	NA	NA	NA	NA	NA	GAS8	84016
662	chr16	9135820	9143479	9141578	N	NA	NA	USP7,C16orf72	IMR90,K562,MCF7	Hi-C,ChIA-PET	24141950,22265404	USP7	78479
663	chr16	9676529	9685161	9678449	N	NA	NA	NA	NA	NA	NA	USP7	619188
664	chr16	9751682	9822715	9769467,9773824,9764741,9774007	N,N,N,N	NA;NA;NA;NA	NA	GRIN2A	IMR90	Hi-C	24141950	ATF7IP2	657197
665	chr17	10473931	10477120	10475307	N	NA	NA	USP43	IMR90	Hi-C	24141950	SCO1	123765
666	chr17	13653253	13656452	13654619	N	NA	NA	COX10,CDRT15	IMR90	Hi-C	24141950	COX10	316267
667	chr17	14426688	14432531	14429458	N	NA	NA	NA	NA	NA	NA	COX10	453969
668	chr17	15082128	15085359	15083434	N	NA	NA	HS3ST3A1,HS3ST3B1	IMR90	Hi-C	24141950	CDRT4	285566
669	chr17	16491426	16492712	16491499	N	NA	NA	NA	NA	NA	NA	C17orf76-AS1	149125
670	chr17	16584617	16591009	16586786	N	NA	NA	NA	NA	NA	NA	C17orf76-AS1	242316
671	chr17	18963459	18971595	18965081,18967623	N,N	NA;NA	NA	NA	NA	NA	NA	FAM18B1	278877
672	chr17	19014633	19019562	19014657,19016113	N,N	NA;NA	NA	NA	NA	NA	NA	B9D1	261933
673	chr17	19092260	19097505	19093716	N	NA	NA	NA	NA	NA	NA	B9D1	183990
674	chr17	19348735	19350340	19349562	N	NA	NA	NA	NA	NA	NA	B9D1	67240
675	chr17	19359246	19367597	19361582,19364258	N,N	NA;NA	NA	EPN2,ULK2,SLC47A2,B9D1,ALDH3A2,ALDH3A1,AKAP10	IMR90	Hi-C	24141950	B9D1	77751
676	chr17	19408094	19412661	19411525	Y	NA	NA	EPN2,SLC47A2,B9D1,ALDH3A2,ALDH3A1,ULK2	IMR90	Hi-C	24141950	B9D1	126599
677	chr17	19519600	19532589	19530436	N	NA	ALDH3A2	SLC47A1,SLC47A2,B9D1,ULK2,ALDH3A2,ALDH3A1	IMR90	Hi-C	24141950	ALDH3A2	19475
678	chr17	20430612	20442113	20436001,20433488	N,N	NA;NA	NA	NA	NA	NA	NA	USP22	504239
